PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease
CDP,Penny,Chinook,Spring,1988,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,W,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,LV8820,1989,198906,19890627,1.3,B,N,FED FRY RELEASE; MARKED FOR ESCAPEMENT I.D.,1,,0,0,LV,84528,0,140,84668
CDP,Penny,Chinook,Spring,1989,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,026340,1991,19910410,19910410,11.89,P,N,,1,AD,10014,0,,0,0,427,10441
CDP,Penny,Chinook,Spring,1989,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,026341,1991,19910410,19910410,11.89,P,N,,1,AD,10698,0,,0,0,428,11126
CDP,Penny,Chinook,Spring,1989,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,026342,1991,19910410,19910410,11.89,P,N,,1,AD,10750,0,,0,0,428,11178
CDP,Penny,Chinook,Spring,1990,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,021326,1992,19920410,19920410,12.54,P,N,,1,AD,27839,0,,0,0,719,28558
CDP,Penny,Chinook,Spring,1990,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,021327,1992,19920410,19920410,12.54,P,N,,1,AD,28349,0,,0,0,719,29068
CDP,Penny,Chinook,Spring,1990,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN9040,1991,19910704,19910704,2.47,P,N,,1,,0,0,,0,0,68624,68624
CDP,Penny,Chinook,Spring,1991,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,180543,1993,19930410,19930410,11.8,P,N,,1,AD,26729,270,,0,0,264,27263
CDP,Penny,Chinook,Spring,1991,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,180544,1993,19930410,19930410,11.8,P,N,,1,AD,25808,261,,0,0,264,26333
CDP,Penny,Chinook,Spring,1991,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9141,1992,19920627,19920627,1.7,B,N,,1,,0,0,,0,0,147031,147031
CDP,Penny,Chinook,Spring,1992,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181019,1994,19940410,19940410,10.5,P,N,,1,AD,27364,276,,0,0,2723,30363
CDP,Penny,Chinook,Spring,1992,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181020,1994,19940410,19940410,10.5,P,N,,1,AD,27356,276,,0,0,2722,30354
CDP,Penny,Chinook,Spring,1992,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9233,1993,19930623,19930623,1.5,B,N,,1,,0,0,,0,0,57541,57541
CDP,Penny,Chinook,Spring,1993,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181432,1995,19950410,19950410,11.14,P,N,,1,AD,50396,0,,0,0,2483,52879
CDP,Penny,Chinook,Spring,1993,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9301,1994,19940410,19940410,0.4,B,N,,1,,0,0,,0,0,171128,171128
CDP,Penny,Chinook,Spring,1994,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181503,1996,19960410,19960410,11.5,P,N,,1,AD,25131,0,,0,0,748,25879
CDP,Penny,Chinook,Spring,1994,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181504,1996,19960410,19960410,11.5,P,N,,1,AD,25115,0,,0,0,747,25862
CDP,Penny,Chinook,Spring,1994,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9403,1995,19950410,19950410,0.34,B,N,,1,,0,0,,0,0,132861,132861
CDP,Penny,Chinook,Spring,1995,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181509,1997,19970415,19970415,9.49,P,N,,1,AD,25152,0,,0,0,3539,28691
CDP,Penny,Chinook,Spring,1995,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,181510,1997,19970415,19970415,9.49,P,N,,1,AD,25192,0,,0,0,3544,28736
CDP,Penny,Chinook,Spring,1995,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9587,1996,19960523,19960617,0.61,B,N,EARLY FRY RELEASE.,1,,0,0,,0,0,101737,101737
CDP,Penny,Chinook,Spring,1996,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183203,1998,19980417,19980417,11,P,N,,1,AD,25061,0,,0,0,250,25311
CDP,Penny,Chinook,Spring,1996,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183204,1998,19980417,19980417,11,P,N,,1,AD,25135,0,,0,0,250,25385
CDP,Penny,Chinook,Spring,1996,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN9629,1997,19970725,19970725,2.42,P,N,,1,,0,0,,0,0,66271,66271
CDP,Penny,Chinook,Spring,1997,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183233,1999,19990416,19990416,15.13,P,N,,1,AD,25114,0,,0,0,1093,26207
CDP,Penny,Chinook,Spring,1997,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183234,1999,19990416,19990416,15.13,P,N,,1,AD,25151,0,,0,0,1094,26245
CDP,Penny,Chinook,Spring,1997,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9741,1998,19980615,19980615,1.77,B,N,FED FRY RELEASE; SOME TO OOG CREEK (TRIB. OF DOME),1,,0,0,,0,0,49356,49356
CDP,Penny,Chinook,Spring,1998,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183242,2000,20000419,20000419,12.8,P,N,,1,AD,24451,756,,0,0,715,25922
CDP,Penny,Chinook,Spring,1998,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,183243,2000,20000419,20000419,12.8,P,N,,1,AD,25010,773,,0,0,732,26515
CDP,Penny,Chinook,Spring,1998,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9812,1999,19990615,19990615,1.84,B,N,FED FRY RELEASED TO UPPER DOME AND OOG CREEKS (TRIB OF DOME).,1,,0,0,,0,0,73934,73934
CDP,Penny,Chinook,Spring,1999,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fall,NOCN99111,2000,200010,200010,7,B,N,FED FALL RELEASED TO POND AFTER FLOW FAILURE. UNMARKED.,1,,0,0,,0,0,200,200
CDP,Penny,Chinook,Spring,1999,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN9919,2000,20000615,20000615,1.02,B,N,,1,,0,0,,0,0,82986,82986
CDP,Penny,Chinook,Spring,2000,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184349,2002,20020415,20020415,11.88,P,N,LATE RELEASE TIMING (YEARLING),1,AD,25122,0,,0,0,,25122
CDP,Penny,Chinook,Spring,2000,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184350,2002,20020415,20020415,11.88,P,N,LATE RELEASE TIMING (YEARLING),1,AD,25335,0,,0,0,,25335
CDP,Penny,Chinook,Spring,2000,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fall,184619,2001,20010813,20010813,3.08,P,N,EARLY RELEASE TIMING (FALL),1,AD,25402,0,,0,0,1506,26908
CDP,Penny,Chinook,Spring,2000,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fall,184620,2001,20010813,20010813,3.08,P,N,EARLY RELEASE TIMING (FALL),1,AD,24629,251,,0,0,1475,26355
CDP,Penny,Chinook,Spring,2000,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN0027,2001,20010615,20010615,0.78,B,N,FED FRY RELEASE AT OOG CREEK.,1,,0,0,,0,0,80270,80270
CDP,Penny,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184345,2003,20030418,20030418,10.62,P,N,YEARLING RELEASE TIMING,1,AD,25118,0,,0,0,171,25289
CDP,Penny,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184346,2003,20030418,20030418,10.62,P,N,YEARLING RELEASE TIMING,1,AD,25068,0,,0,0,171,25239
CDP,Penny,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fall,184655,2002,20020826,20020826,2.36,B,N,FALL FRY RELEASE,1,AD,25128,0,,0,0,1129,26257
CDP,Penny,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fall,184656,2002,20020826,20020826,2.36,B,N,FALL FRY RELEASE,1,AD,25202,0,,0,0,1132,26334
CDP,Penny,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN0110,2002,20020615,20020615,0.68,B,N,,1,,0,0,,0,0,62653,62653
CDP,Penny,Chinook,Spring,2002,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,185140,2004,20040315,20040315,8,P,N,SEE 185141,1,AD,24893,250,,0,0,2478,27621
CDP,Penny,Chinook,Spring,2002,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,185141,2004,20040315,20040315,8,P,N,SEE 185140,1,AD,24910,125,,0,0,2467,27502
CDP,Penny,Chinook,Spring,2002,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN0291,2003,20030615,20030615,0.76,B,N,FED FRY RELEASE TO UPPER DOME CREEK,1,,0,0,,0,0,118916,118916
CDP,Penny,Chinook,Spring,2003,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,185403,2005,20050415,20050415,12.46,P,N,SEE ALSO 185404,1,AD,24949,125,,0,0,77,25151
CDP,Penny,Chinook,Spring,2003,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,185404,2005,20050415,20050415,12.46,P,N,SEE ALSO 195403,1,AD,23591,0,,0,0,73,23664
CDP,Penny,Chinook,Spring,2003,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN0311,2004,20040618,20040618,1.35,B,N,,1,,0,0,,0,0,104802,104802
CDP,Penny,Chinook,Spring,2004,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184833,2006,20060315,20060315,9.32,P,N,SEE ALSO 184858,1,AD,16461,0,,0,0,,16461
CDP,Penny,Chinook,Spring,2004,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 1+,184858,2006,20060415,20060415,9.32,P,N,SEE ALSO 184833,1,AD,30197,0,,0,0,,30197
CDP,Penny,Chinook,Spring,2005,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Penny H,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN0501,2006,20060612,20060612,1.07,B,N,ALL RELEASED AS FRY DUE TO TECHNICAL PROBLEMS AT HATCHERY.,1,,0,0,,0,0,55059,55059
CDP,Thompson R N,Chinook,Summer,2018,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Dunn Creek H,Fraser R Up,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN1827,2019,20190625,20190625,,B,U,,1,,0,0,,0,0,96,96
DPI,Alouette R,Chinook,Fall,1996,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9626,1997,19970520,19970524,4,B,Y,,1,,0,0,,0,0,52593,52593
DPI,Alouette R,Chinook,Fall,1997,Alouette R S,LWFR,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,W,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9736,1998,19980528,19980528,5,P,N,,1,,0,0,,0,0,2787,2787
DPI,Alouette R,Chinook,Fall,1997,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9737,1998,19980602,19980602,5,B,Y,,1,,0,0,,0,0,158824,158824
DPI,Alouette R,Chinook,Fall,1998,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Fed Fry,NOCN9850,1999,19990605,19990606,1.8,B,Y,,1,,0,0,,0,0,171828,171828
DPI,Alouette R,Chinook,Fall,1999,Alouette R S,LWFR,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9982,2000,20000607,20000610,3.5,P,N,,1,,0,0,,0,0,25107,25107
DPI,Alouette R,Chinook,Fall,1999,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9983,2000,20000607,20000610,3.5,B,Y,ORIGINALLY HARRISON STOCK.,1,,0,0,,0,0,109156,109156
DPI,Alouette R,Chinook,Fall,1999,Stave R,LWFR,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN9981,2000,200006,200006,3,B,Y,ORIGINALLY HARRISON STOCK.,1,,0,0,,0,0,12544,12544
DPI,Alouette R,Chinook,Fall,2000,Alouette R S,LWFR,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0069,2001,20010603,20010610,3,P,N,,1,,0,0,,0,0,84794,84794
DPI,Alouette R,Chinook,Fall,2001,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0163,2002,200206,200206,3.1,B,Y,,1,,0,0,,0,0,137941,137941
DPI,Alouette R,Chinook,Fall,2002,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0244,2003,20030524,20030524,6,B,Y,,1,,0,0,,0,0,125000,125000
DPI,Alouette R,Chinook,Fall,2003,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0319,2004,20040607,20040607,5.1,B,Y,CHILLIWACK FALL WHITES.,1,,0,0,,0,0,98972,98972
DPI,Alouette R,Chinook,Fall,2004,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0412,2005,20050511,20050511,4.5,B,Y,,1,,0,0,,0,0,100933,100933
DPI,Alouette R,Chinook,Fall,2004,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN04140,2005,20050608,20050608,5.3,P,Y,,1,,0,0,,0,0,150000,150000
DPI,Alouette R,Chinook,Fall,2005,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN05144,2006,20060606,20060606,4.5,B,Y,,1,,0,0,,0,0,100000,100000
DPI,Alouette R,Chinook,Fall,2005,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0567,2006,20060606,20060606,4.5,B,Y,,1,,0,0,,0,0,149000,149000
DPI,Alouette R,Chinook,Fall,2006,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN06102,2007,20070503,20070503,4,B,Y,,1,,0,0,,0,0,76150,76150
DPI,Alouette R,Chinook,Fall,2006,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN06204,2007,20070601,20070601,4,P,Y,,1,,0,0,,0,0,125336,125336
DPI,Alouette R,Chinook,Fall,2007,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN07114,2008,20080430,20080430,4,P,Y,,1,,0,0,,0,0,200000,200000
DPI,Alouette R,Chinook,Fall,2007,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0724,2008,20080609,20080609,3.4,P,Y,,1,,0,0,,0,0,206000,206000
DPI,Alouette R,Chinook,Fall,2008,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN08111,2009,20090607,20090607,3.3,P,Y,,1,,0,0,,0,0,149800,149800
DPI,Alouette R,Chinook,Fall,2008,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0869,2009,20090505,20090505,3.68,B,Y,,1,,0,0,,0,0,200000,200000
DPI,Alouette R,Chinook,Fall,2009,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0971,2010,20100626,20100626,8,E,Y,,1,,0,0,,0,0,129500,129500
DPI,Alouette R,Chinook,Fall,2009,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN0972,2010,20100503,20100503,4.5,B,Y,,1,,0,0,,0,0,200000,200000
DPI,Alouette R,Chinook,Fall,2010,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN1065,2011,20110427,20110427,,P,Y,These fish were transferred directly in as smolts from Chilliwack hatchery,1,,0,0,,0,0,50027,50027
DPI,Alouette R,Chinook,Fall,2010,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Fed Fry,NOCN1060,2011,20110409,20110409,0.46,P,Y,,1,,0,0,,0,0,250,250
DPI,Alouette R,Chinook,Fall,2010,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN1062,2011,20110619,20110619,4.8,P,Y,,1,,0,0,,0,0,3000,3000
DPI,Alouette R,Chinook,Fall,2010,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN1063,2011,20110620,20110620,4.8,P,Y,,1,,0,0,,0,0,73500,73500
DPI,Alouette R,Chinook,Fall,2010,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Coquitlam R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN1064,2011,20110628,20110628,5.2,P,Y,,1,,0,0,,0,0,48200,48200
DPI,Alouette R,Chinook,Fall,2011,Chilliwack R,LWFR,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3,M,H,"Alouette River, South H",Alouette R S,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION,Smolt 0+,NOCN1143,2012,20120617,20120617,5.4,P,N,,1,,0,0,,0,0,49805,49805
